cet_score,jee_score,caste,annual_income,EWS,TFWS,branch,admission_taken,fee_type,target
62,47,OPEN,812585,1,0,None,NotAdmitted,None,None_NotAdmitted_None
67,98,OBC,567210,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
82,54,OBC,352773,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
65,86,OBC,379365,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
94,65,OPEN,934938,0,0,INFT,Admitted,Normal,INFT_Admitted_Normal
91,60,ST,907400,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
93,56,ST,489821,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
51,46,OPEN,313678,1,0,None,NotAdmitted,None,None_NotAdmitted_None
84,85,OPEN,521153,1,0,INFT,Admitted,EWS,INFT_Admitted_EWS
91,68,OPEN,555651,0,1,INFT,Admitted,TFWS,INFT_Admitted_TFWS
83,79,SC,280580,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
79,100,OBC,886064,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
62,74,OBC,619911,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
62,74,OPEN,272903,0,0,BIOM,Admitted,Normal,BIOM_Admitted_Normal
67,91,OBC,536149,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
81,79,OPEN,540523,0,0,EXTC,Admitted,Normal,EXTC_Admitted_Normal
81,63,OPEN,803700,0,0,EXTC,Admitted,Normal,EXTC_Admitted_Normal
84,94,SC,202951,0,1,CMPN,Admitted,SC,CMPN_Admitted_SC
88,52,ST,994738,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
95,70,ST,405745,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
78,93,ST,831316,0,1,CMPN,Admitted,ST,CMPN_Admitted_ST
98,84,OPEN,172178,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
78,51,OPEN,316383,0,1,BIOM,Admitted,TFWS,BIOM_Admitted_TFWS
93,74,SC,259826,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
65,51,ST,169893,0,0,EXTC,Admitted,ST,EXTC_Admitted_ST
93,47,OPEN,448943,1,1,INFT,Admitted,TFWS,INFT_Admitted_TFWS
96,45,OPEN,613223,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
59,80,OPEN,934799,1,0,EXCS,Admitted,EWS,EXCS_Admitted_EWS
79,69,OBC,375345,0,0,INFT,Admitted,OBC,INFT_Admitted_OBC
74,81,OPEN,375375,1,0,EXCS,Admitted,EWS,EXCS_Admitted_EWS
88,45,OPEN,356682,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
69,59,OPEN,338886,0,0,None,NotAdmitted,None,None_NotAdmitted_None
54,81,OPEN,535711,1,0,EXCS,Admitted,EWS,EXCS_Admitted_EWS
50,57,ST,514384,0,0,EXTC,Admitted,ST,EXTC_Admitted_ST
79,84,OPEN,525840,1,0,EXCS,Admitted,EWS,EXCS_Admitted_EWS
98,52,OBC,241707,0,1,CMPN,Admitted,OBC,CMPN_Admitted_OBC
52,49,OBC,634252,0,0,None,NotAdmitted,None,None_NotAdmitted_None
94,53,ST,521001,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
63,45,OPEN,850406,1,0,None,NotAdmitted,None,None_NotAdmitted_None
79,80,ST,838157,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
99,79,OBC,840150,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
53,46,ST,832288,0,0,None,NotAdmitted,None,None_NotAdmitted_None
67,84,ST,112336,0,1,CMPN,Admitted,ST,CMPN_Admitted_ST
86,67,OPEN,963907,0,1,EXCS,Admitted,TFWS,EXCS_Admitted_TFWS
74,53,OPEN,520628,0,0,None,NotAdmitted,None,None_NotAdmitted_None
97,78,OPEN,182212,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
50,90,OBC,961811,0,1,CMPN,Admitted,OBC,CMPN_Admitted_OBC
95,58,OPEN,145591,1,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
64,48,OPEN,948182,1,0,None,NotAdmitted,None,None_NotAdmitted_None
58,74,OPEN,977080,0,1,BIOM,Admitted,TFWS,BIOM_Admitted_TFWS
64,75,OPEN,982566,0,1,EXTC,Admitted,TFWS,EXTC_Admitted_TFWS
98,82,OPEN,528670,1,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
73,55,OPEN,722825,1,1,CMPN,PartiallyAdmitted,TFWS,CMPN_PartiallyAdmitted_TFWS
53,79,OPEN,949104,0,0,EXTC,Admitted,Normal,EXTC_Admitted_Normal
61,52,OPEN,389372,1,0,None,NotAdmitted,None,None_NotAdmitted_None
86,47,OPEN,114429,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
86,58,OPEN,184294,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
92,57,ST,477721,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
55,89,OBC,284087,0,1,CMPN,Admitted,OBC,CMPN_Admitted_OBC
88,76,OPEN,974506,1,0,EXCS,Admitted,EWS,EXCS_Admitted_EWS
95,78,OPEN,431080,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
73,89,SC,311979,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
60,63,ST,943810,0,0,EXCS,Admitted,ST,EXCS_Admitted_ST
62,82,ST,137310,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
83,60,OBC,726115,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
74,46,OPEN,299899,1,0,None,NotAdmitted,None,None_NotAdmitted_None
56,84,OPEN,528472,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
53,61,OPEN,307500,1,0,None,NotAdmitted,None,None_NotAdmitted_None
57,99,ST,199862,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
69,78,OBC,401033,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
78,86,SC,413572,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
100,60,OPEN,472646,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
94,82,SC,530423,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
95,46,OPEN,674543,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
59,46,OPEN,467968,0,0,None,NotAdmitted,None,None_NotAdmitted_None
92,70,OPEN,322603,1,1,INFT,Admitted,TFWS,INFT_Admitted_TFWS
83,57,OBC,891841,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
75,100,OPEN,142438,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
90,91,ST,341482,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
98,75,OPEN,865598,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
52,78,OBC,885372,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
55,83,OBC,894301,0,1,CMPN,Admitted,OBC,CMPN_Admitted_OBC
54,47,OPEN,594476,0,0,None,NotAdmitted,None,None_NotAdmitted_None
54,52,SC,812222,0,0,BIOM,Admitted,SC,BIOM_Admitted_SC
96,67,SC,581153,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
72,58,SC,912390,0,1,EXCS,Admitted,SC,EXCS_Admitted_SC
98,100,ST,307374,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
58,99,SC,851690,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
84,71,OPEN,781505,1,0,EXTC,Admitted,EWS,EXTC_Admitted_EWS
69,98,SC,437766,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
98,73,OPEN,601955,1,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
91,83,OPEN,650730,0,0,INFT,Admitted,Normal,INFT_Admitted_Normal
84,97,OPEN,181948,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
99,83,SC,354657,0,1,CMPN,Admitted,SC,CMPN_Admitted_SC
67,45,SC,387740,0,1,EXTC,Admitted,SC,EXTC_Admitted_SC
66,61,OPEN,700079,0,0,None,NotAdmitted,None,None_NotAdmitted_None
73,85,SC,666694,0,1,CMPN,Admitted,SC,CMPN_Admitted_SC
52,74,ST,140524,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
81,97,OPEN,254404,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
84,57,OPEN,210160,0,1,EXTC,Admitted,TFWS,EXTC_Admitted_TFWS
87,65,SC,246836,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
62,63,OPEN,782923,0,0,None,NotAdmitted,None,None_NotAdmitted_None
96,97,OBC,580891,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
74,63,OPEN,267442,1,0,None,NotAdmitted,None,None_NotAdmitted_None
58,69,OPEN,891494,0,0,None,NotAdmitted,None,None_NotAdmitted_None
53,66,SC,668933,0,0,INFT,Admitted,SC,INFT_Admitted_SC
63,75,OBC,484903,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
86,61,SC,369388,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
83,99,ST,860769,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
60,67,SC,881608,0,1,INFT,Admitted,SC,INFT_Admitted_SC
90,76,OBC,185501,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
52,54,OPEN,217450,1,0,None,NotAdmitted,None,None_NotAdmitted_None
77,54,OBC,819831,0,0,INFT,Admitted,OBC,INFT_Admitted_OBC
78,80,OPEN,865893,1,0,EXCS,Admitted,EWS,EXCS_Admitted_EWS
58,52,SC,379100,0,1,BIOM,Admitted,SC,BIOM_Admitted_SC
52,98,OPEN,592134,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
74,96,OBC,300658,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
83,64,OPEN,640997,0,0,EXTC,Admitted,Normal,EXTC_Admitted_Normal
61,76,SC,836618,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
91,94,ST,480572,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
58,58,OPEN,377354,0,1,CMPN,PartiallyAdmitted,TFWS,CMPN_PartiallyAdmitted_TFWS
64,94,ST,988513,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
89,72,OPEN,269746,1,0,EXCS,Admitted,EWS,EXCS_Admitted_EWS
74,90,OBC,618467,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
54,96,ST,200025,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
60,97,OPEN,510949,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
83,68,ST,251152,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
73,59,OPEN,595416,1,0,None,NotAdmitted,None,None_NotAdmitted_None
64,66,OPEN,284484,0,0,None,NotAdmitted,None,None_NotAdmitted_None
87,74,ST,290043,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
57,48,OPEN,946278,1,0,None,NotAdmitted,None,None_NotAdmitted_None
54,57,ST,165480,0,0,EXTC,Admitted,ST,EXTC_Admitted_ST
97,67,ST,867128,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
75,52,OPEN,415104,1,1,BIOM,Admitted,TFWS,BIOM_Admitted_TFWS
67,62,OBC,334622,0,1,EXCS,Admitted,OBC,EXCS_Admitted_OBC
55,56,OPEN,534368,0,0,None,NotAdmitted,None,None_NotAdmitted_None
86,99,OPEN,520466,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
97,75,OPEN,972197,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
62,58,OPEN,741553,0,0,None,NotAdmitted,None,None_NotAdmitted_None
77,78,OPEN,934569,1,1,EXTC,Admitted,TFWS,EXTC_Admitted_TFWS
54,62,OPEN,837371,1,0,None,NotAdmitted,None,None_NotAdmitted_None
62,100,ST,218922,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
66,78,SC,616576,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
99,55,SC,745568,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
89,85,OBC,539628,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
94,56,SC,406020,0,1,CMPN,Admitted,SC,CMPN_Admitted_SC
81,93,OPEN,980979,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
78,59,SC,829024,0,0,INFT,Admitted,SC,INFT_Admitted_SC
100,75,ST,936659,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
52,93,OPEN,787810,0,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
89,73,OBC,184433,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
83,70,SC,173704,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
89,62,ST,631149,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
76,76,SC,338366,0,1,CMPN,Admitted,SC,CMPN_Admitted_SC
62,66,OPEN,424058,1,1,CMPN,PartiallyAdmitted,TFWS,CMPN_PartiallyAdmitted_TFWS
94,82,OPEN,163888,0,0,INFT,Admitted,Normal,INFT_Admitted_Normal
82,61,OPEN,965718,0,0,EXTC,Admitted,Normal,EXTC_Admitted_Normal
55,67,SC,685581,0,0,INFT,Admitted,SC,INFT_Admitted_SC
73,68,OPEN,313596,0,0,None,NotAdmitted,None,None_NotAdmitted_None
68,94,ST,168515,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
65,52,OPEN,516740,0,0,None,NotAdmitted,None,None_NotAdmitted_None
89,85,OPEN,369209,1,0,INFT,Admitted,EWS,INFT_Admitted_EWS
77,50,OPEN,793044,1,0,BIOM,Admitted,EWS,BIOM_Admitted_EWS
82,49,SC,713008,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
97,88,OPEN,264437,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
90,73,OPEN,945308,1,0,INFT,Admitted,EWS,INFT_Admitted_EWS
62,72,OPEN,288929,0,0,BIOM,Admitted,Normal,BIOM_Admitted_Normal
92,55,OPEN,236694,0,0,INFT,Admitted,Normal,INFT_Admitted_Normal
94,45,OPEN,970229,0,0,INFT,Admitted,Normal,INFT_Admitted_Normal
74,87,SC,341540,0,1,CMPN,Admitted,SC,CMPN_Admitted_SC
91,63,OBC,715429,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
85,53,OPEN,346476,1,0,EXCS,Admitted,EWS,EXCS_Admitted_EWS
76,71,SC,464534,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
87,78,ST,459000,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
56,88,OBC,952633,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
54,48,OBC,525910,0,0,None,NotAdmitted,None,None_NotAdmitted_None
92,80,ST,976198,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
94,62,ST,122995,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
100,59,SC,978752,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
80,95,OPEN,704429,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
72,57,OBC,763779,0,0,EXCS,Admitted,OBC,EXCS_Admitted_OBC
91,63,SC,541168,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
59,93,OPEN,789197,1,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
81,50,OPEN,170799,1,0,EXTC,Admitted,EWS,EXTC_Admitted_EWS
92,92,SC,804237,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
79,100,OBC,599471,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
88,56,OPEN,932119,1,1,EXCS,Admitted,TFWS,EXCS_Admitted_TFWS
80,95,OBC,855027,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
67,81,OPEN,137276,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
85,61,OPEN,658811,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
51,67,SC,297127,0,0,INFT,Admitted,SC,INFT_Admitted_SC
63,70,OPEN,416759,1,1,BIOM,Admitted,TFWS,BIOM_Admitted_TFWS
62,73,OPEN,589858,1,0,BIOM,Admitted,EWS,BIOM_Admitted_EWS
78,77,ST,603256,0,1,CMPN,Admitted,ST,CMPN_Admitted_ST
61,71,OPEN,110514,1,0,BIOM,Admitted,EWS,BIOM_Admitted_EWS
88,69,OPEN,147456,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
51,100,ST,107233,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
81,99,SC,363246,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
62,54,OBC,166133,0,1,BIOM,Admitted,OBC,BIOM_Admitted_OBC
95,91,ST,933147,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
76,67,OPEN,578409,1,0,BIOM,Admitted,EWS,BIOM_Admitted_EWS
98,65,SC,996977,0,1,CMPN,Admitted,SC,CMPN_Admitted_SC
90,65,OBC,728373,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
66,87,SC,733389,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
89,57,OBC,499472,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
80,81,OBC,208684,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
83,77,OPEN,426944,0,0,EXTC,Admitted,Normal,EXTC_Admitted_Normal
73,68,OPEN,622116,0,0,None,NotAdmitted,None,None_NotAdmitted_None
94,88,SC,719225,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
84,55,OBC,665836,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
97,61,OBC,309272,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
55,48,OPEN,535583,1,1,CMPN,PartiallyAdmitted,TFWS,CMPN_PartiallyAdmitted_TFWS
68,91,OBC,738103,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
79,69,SC,320994,0,0,INFT,Admitted,SC,INFT_Admitted_SC
56,74,SC,227602,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
59,53,OBC,750558,0,0,BIOM,Admitted,OBC,BIOM_Admitted_OBC
90,65,ST,912002,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
81,64,SC,523471,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
83,63,OBC,645470,0,1,CMPN,Admitted,OBC,CMPN_Admitted_OBC
77,63,OBC,401517,0,0,INFT,Admitted,OBC,INFT_Admitted_OBC
64,56,ST,405163,0,0,EXTC,Admitted,ST,EXTC_Admitted_ST
79,81,OBC,293691,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
86,86,SC,378187,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
78,61,OBC,538748,0,0,INFT,Admitted,OBC,INFT_Admitted_OBC
71,81,OBC,332362,0,1,CMPN,Admitted,OBC,CMPN_Admitted_OBC
53,98,OPEN,297008,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
69,92,OPEN,381383,0,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
81,83,ST,241488,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
85,72,OBC,758772,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
99,85,OBC,968408,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
53,79,ST,648694,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
76,91,OBC,364019,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
66,92,OBC,612447,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
61,62,SC,595288,0,0,EXCS,Admitted,SC,EXCS_Admitted_SC
71,58,SC,498968,0,0,EXCS,Admitted,SC,EXCS_Admitted_SC
66,79,OPEN,579969,1,0,EXTC,Admitted,EWS,EXTC_Admitted_EWS
59,88,OPEN,309097,0,1,INFT,Admitted,TFWS,INFT_Admitted_TFWS
50,85,OPEN,494569,1,0,INFT,Admitted,EWS,INFT_Admitted_EWS
71,51,OPEN,782346,0,0,None,NotAdmitted,None,None_NotAdmitted_None
75,85,OBC,901123,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
67,57,OPEN,300919,1,0,None,NotAdmitted,None,None_NotAdmitted_None
99,62,OPEN,934507,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
63,81,OPEN,110794,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
96,57,OPEN,299542,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
78,80,OBC,771766,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
61,75,ST,438074,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
85,46,SC,871257,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
84,60,OPEN,141708,0,0,EXTC,Admitted,Normal,EXTC_Admitted_Normal
61,53,OPEN,993061,0,0,None,NotAdmitted,None,None_NotAdmitted_None
56,53,OPEN,274469,1,0,None,NotAdmitted,None,None_NotAdmitted_None
78,82,OBC,747601,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
60,55,OPEN,907784,0,0,None,NotAdmitted,None,None_NotAdmitted_None
82,98,OBC,988407,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
55,100,OPEN,455992,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
96,66,SC,860956,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
64,77,OPEN,508654,0,0,EXTC,Admitted,Normal,EXTC_Admitted_Normal
81,80,OPEN,931431,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
100,89,SC,642770,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
60,67,OPEN,263543,1,0,None,NotAdmitted,None,None_NotAdmitted_None
72,89,OPEN,933711,0,0,INFT,Admitted,Normal,INFT_Admitted_Normal
75,89,OBC,471557,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
83,78,OBC,599964,0,1,CMPN,Admitted,OBC,CMPN_Admitted_OBC
95,53,SC,154213,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
83,68,OPEN,899458,0,0,EXTC,Admitted,Normal,EXTC_Admitted_Normal
78,52,OPEN,338697,0,0,BIOM,Admitted,Normal,BIOM_Admitted_Normal
53,51,OPEN,447328,0,0,None,NotAdmitted,None,None_NotAdmitted_None
66,80,OPEN,105435,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
84,62,ST,239565,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
62,47,SC,303299,0,0,BIOM,Admitted,SC,BIOM_Admitted_SC
90,72,OPEN,945753,0,1,INFT,Admitted,TFWS,INFT_Admitted_TFWS
88,50,OBC,382533,0,1,CMPN,Admitted,OBC,CMPN_Admitted_OBC
64,88,OPEN,131498,0,0,INFT,Admitted,Normal,INFT_Admitted_Normal
78,88,ST,950187,0,1,CMPN,Admitted,ST,CMPN_Admitted_ST
78,65,OPEN,987977,0,0,BIOM,Admitted,Normal,BIOM_Admitted_Normal
60,72,OPEN,660113,1,0,BIOM,Admitted,EWS,BIOM_Admitted_EWS
81,84,OBC,379078,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
51,98,OBC,629862,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
96,98,OBC,754986,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
63,45,OPEN,793539,0,1,CMPN,PartiallyAdmitted,TFWS,CMPN_PartiallyAdmitted_TFWS
69,80,OPEN,142782,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
71,65,OPEN,547628,1,0,None,NotAdmitted,None,None_NotAdmitted_None
60,87,OPEN,160561,1,1,INFT,Admitted,TFWS,INFT_Admitted_TFWS
76,79,ST,570440,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
52,57,OPEN,564535,1,0,None,NotAdmitted,None,None_NotAdmitted_None
66,93,OPEN,592232,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
93,98,OBC,651039,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
77,98,OPEN,400318,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
78,54,OBC,156572,0,0,INFT,Admitted,OBC,INFT_Admitted_OBC
70,97,SC,947848,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
96,88,OPEN,505257,1,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
65,91,ST,516443,0,1,CMPN,Admitted,ST,CMPN_Admitted_ST
86,97,OBC,921633,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
69,54,OPEN,136069,0,0,None,NotAdmitted,None,None_NotAdmitted_None
55,90,OPEN,837550,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
68,57,OPEN,912802,1,1,CMPN,PartiallyAdmitted,TFWS,CMPN_PartiallyAdmitted_TFWS
54,81,SC,850378,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
52,82,SC,882533,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
50,68,SC,805591,0,0,INFT,Admitted,SC,INFT_Admitted_SC
87,46,ST,487902,0,1,CMPN,Admitted,ST,CMPN_Admitted_ST
64,66,SC,951726,0,0,INFT,Admitted,SC,INFT_Admitted_SC
83,61,OBC,703756,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
84,80,OPEN,784659,1,0,EXCS,Admitted,EWS,EXCS_Admitted_EWS
98,58,OBC,190715,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
74,54,OPEN,170793,0,0,None,NotAdmitted,None,None_NotAdmitted_None
73,79,SC,539717,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
61,69,OPEN,812494,0,0,None,NotAdmitted,None,None_NotAdmitted_None
67,47,OPEN,735960,0,0,None,NotAdmitted,None,None_NotAdmitted_None
64,91,OPEN,502993,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
93,82,OPEN,242321,0,0,INFT,Admitted,Normal,INFT_Admitted_Normal
65,61,OBC,745190,0,0,EXCS,Admitted,OBC,EXCS_Admitted_OBC
76,56,OPEN,121390,1,0,BIOM,Admitted,EWS,BIOM_Admitted_EWS
57,98,OBC,120369,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
95,96,OPEN,243953,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
74,68,OBC,371731,0,0,INFT,Admitted,OBC,INFT_Admitted_OBC
66,73,OPEN,324872,0,0,BIOM,Admitted,Normal,BIOM_Admitted_Normal
78,87,OPEN,567543,0,0,INFT,Admitted,Normal,INFT_Admitted_Normal
57,69,OBC,993441,0,1,INFT,Admitted,OBC,INFT_Admitted_OBC
64,80,OPEN,581127,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
76,70,OPEN,581363,0,0,BIOM,Admitted,Normal,BIOM_Admitted_Normal
95,82,OPEN,862922,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
99,45,OPEN,610790,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
56,64,OBC,147013,0,1,EXCS,Admitted,OBC,EXCS_Admitted_OBC
52,99,OPEN,741629,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
78,72,OBC,818980,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
93,60,SC,246826,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
73,91,OPEN,731872,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
52,61,ST,178113,0,0,EXCS,Admitted,ST,EXCS_Admitted_ST
69,84,OBC,589847,0,1,CMPN,Admitted,OBC,CMPN_Admitted_OBC
95,72,OBC,973216,0,1,CMPN,Admitted,OBC,CMPN_Admitted_OBC
64,56,OBC,135282,0,0,EXTC,Admitted,OBC,EXTC_Admitted_OBC
